AmpId	primerId	amp	amps_nb	SequenceId	cluster	cluster_group	sequence	PositionInSequence	Length	count_I	count_II	count_III	count_IV	non_target_count
544_5_amp_19	544_5	19.0	24.0	Ia_27_19479C00004.1	Ia	I	27_19479C00004.1	95752.0	489.0	11.0	2.0	9.0	2.0	0
544_5_amp_20	544_5	20.0	24.0	Ia_28_14556C00004.1	Ia	I	28_14556C00004.1	65742.0	489.0	11.0	2.0	9.0	2.0	0
544_5_amp_21	544_5	21.0	24.0	Ia_29_19480C00003.1	Ia	I	29_19480C00003.1	343833.0	489.0	11.0	2.0	9.0	2.0	0
544_5_amp_22	544_5	22.0	24.0	Ia_30_6268C00065.1	Ia	I	30_6268C00065.1	48048.0	489.0	11.0	2.0	9.0	2.0	0
544_5_amp_23	544_5	23.0	24.0	Ia_31_6270C00008.1	Ia	I	31_6270C00008.1	23057.0	489.0	11.0	2.0	9.0	2.0	0
544_5_amp_24	544_5	24.0	24.0	I_3_22829C00008.2	I	I	3_22829C00008.2	16053.0	489.0	11.0	2.0	9.0	2.0	0
544_7_amp_1	544_7	1.0	41.0	III_11_6264C00010.1	III	III	11_6264C00010.1	105715.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_2	544_7	2.0	41.0	III_12_6265C00005.1	III	III	12_6265C00005.1	53322.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_3	544_7	3.0	41.0	III_13_6010C00010.1	III	III	13_6010C00010.1	81557.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_4	544_7	4.0	41.0	III_14_1121.1	III	III	14_1121.1	7361629.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_5	544_7	5.0	41.0	III_15_10759C00383.1	III	III	15_10759C00383.1	80118.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_6	544_7	6.0	41.0	III_36_22311C00001.1	III	III	36_22311C00001.1	100411.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_7	544_7	7.0	41.0	III_37_9940C00491.1	III	III	37_9940C00491.1	5572.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_8	544_7	8.0	41.0	III_40_23543C00108.1	III	III	40_23543C00108.1	314437.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_9	544_7	9.0	41.0	III_41_22826C00045.1	III	III	41_22826C00045.1	3744.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_10	544_7	10.0	41.0	II_10_6272C00029.1	II	II	10_6272C00029.1	129479.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_11	544_7	11.0	41.0	II_9_2088.2	II	II	9_2088.2	4637754.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_12	544_7	12.0	41.0	IV_16_6263.1	IV	IV	16_6263.1	7665136.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_13	544_7	13.0	41.0	IV_17_22599C00363.1	IV	IV	17_22599C00363.1	10686.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_14	544_7	14.0	41.0	IV_18_22602C00802.1	IV	IV	18_22602C00802.1	583.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_15	544_7	15.0	41.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	392111.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_16	544_7	16.0	41.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	478908.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_17	544_7	17.0	41.0	IV_39_21414C00016.1	IV	IV	39_21414C00016.1	15606.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_18	544_7	18.0	41.0	IV_7_22597C00368.1	IV	IV	7_22597C00368.1	22432.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_19	544_7	19.0	41.0	IV_8_22598C00050.1	IV	IV	8_22598C00050.1	7010.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_20	544_7	20.0	41.0	I_1_22555C00002.1	I	I	1_22555C00002.1	282130.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_21	544_7	21.0	41.0	I_2_22603C00043.1	I	I	2_22603C00043.1	36708.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_22	544_7	22.0	41.0	I_35_18770C00001.1	I	I	35_18770C00001.1	314410.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_23	544_7	23.0	41.0	I_38_22827C00330.1	I	I	38_22827C00330.1	16275.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_24	544_7	24.0	41.0	I_4_22608C00023.1	I	I	4_22608C00023.1	744.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_25	544_7	25.0	41.0	I_5_22828C00001.2	I	I	5_22828C00001.2	204081.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_26	544_7	26.0	41.0	I_6_22825C00150.1	I	I	6_22825C00150.1	8117.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_27	544_7	27.0	41.0	Ia_21_284.1	Ia	I	21_284.1	1160025.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_28	544_7	28.0	41.0	Ia_22_14731C00005.1	Ia	I	22_14731C00005.1	23005.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_29	544_7	29.0	41.0	Ia_23_10528C00030.1	Ia	I	23_10528C00030.1	7465.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_30	544_7	30.0	41.0	Ia_24_14478C00013.1	Ia	I	24_14478C00013.1	29830.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_31	544_7	31.0	41.0	Ia_25_17329C00196.1	Ia	I	25_17329C00196.1	11645.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_32	544_7	32.0	41.0	Ia_26_17150C00182.1	Ia	I	26_17150C00182.1	11643.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_33	544_7	33.0	41.0	Ia_27_19479C00004.1	Ia	I	27_19479C00004.1	95866.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_34	544_7	34.0	41.0	Ia_28_14556C00004.1	Ia	I	28_14556C00004.1	65856.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_35	544_7	35.0	41.0	Ia_29_19480C00003.1	Ia	I	29_19480C00003.1	343861.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_36	544_7	36.0	41.0	Ia_30_6268C00065.1	Ia	I	30_6268C00065.1	48162.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_37	544_7	37.0	41.0	Ia_31_6270C00008.1	Ia	I	31_6270C00008.1	23085.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_38	544_7	38.0	41.0	Ic_32_1122.1	Ic	I	32_1122.1	677674.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_39	544_7	39.0	41.0	Ic_33_6266C00001.1	Ic	I	33_6266C00001.1	89033.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_40	544_7	40.0	41.0	Ic_34_23503C00200.1	Ic	I	34_23503C00200.1	18226.0	347.0	22.0	2.0	9.0	8.0	0
544_7_amp_41	544_7	41.0	41.0	I_3_22829C00008.2	I	I	3_22829C00008.2	16081.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_1	544_8	1.0	41.0	III_11_6264C00010.1	III	III	11_6264C00010.1	105714.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_2	544_8	2.0	41.0	III_12_6265C00005.1	III	III	12_6265C00005.1	53321.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_3	544_8	3.0	41.0	III_13_6010C00010.1	III	III	13_6010C00010.1	81558.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_4	544_8	4.0	41.0	III_14_1121.1	III	III	14_1121.1	7361628.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_5	544_8	5.0	41.0	III_15_10759C00383.1	III	III	15_10759C00383.1	80119.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_6	544_8	6.0	41.0	III_36_22311C00001.1	III	III	36_22311C00001.1	100412.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_7	544_8	7.0	41.0	III_37_9940C00491.1	III	III	37_9940C00491.1	5573.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_8	544_8	8.0	41.0	III_40_23543C00108.1	III	III	40_23543C00108.1	314438.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_9	544_8	9.0	41.0	III_41_22826C00045.1	III	III	41_22826C00045.1	3743.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_10	544_8	10.0	41.0	II_10_6272C00029.1	II	II	10_6272C00029.1	129480.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_11	544_8	11.0	41.0	II_9_2088.2	II	II	9_2088.2	4637753.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_12	544_8	12.0	41.0	IV_16_6263.1	IV	IV	16_6263.1	7665135.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_13	544_8	13.0	41.0	IV_17_22599C00363.1	IV	IV	17_22599C00363.1	10687.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_14	544_8	14.0	41.0	IV_18_22602C00802.1	IV	IV	18_22602C00802.1	584.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_15	544_8	15.0	41.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	392110.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_16	544_8	16.0	41.0	IV_20_6269C00009.1	IV	IV	20_6269C00009.1	478909.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_17	544_8	17.0	41.0	IV_39_21414C00016.1	IV	IV	39_21414C00016.1	15605.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_18	544_8	18.0	41.0	IV_7_22597C00368.1	IV	IV	7_22597C00368.1	22433.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_19	544_8	19.0	41.0	IV_8_22598C00050.1	IV	IV	8_22598C00050.1	7011.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_20	544_8	20.0	41.0	I_1_22555C00002.1	I	I	1_22555C00002.1	282131.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_21	544_8	21.0	41.0	I_2_22603C00043.1	I	I	2_22603C00043.1	36709.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_22	544_8	22.0	41.0	I_35_18770C00001.1	I	I	35_18770C00001.1	314411.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_23	544_8	23.0	41.0	I_38_22827C00330.1	I	I	38_22827C00330.1	16276.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_24	544_8	24.0	41.0	I_4_22608C00023.1	I	I	4_22608C00023.1	745.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_25	544_8	25.0	41.0	I_5_22828C00001.2	I	I	5_22828C00001.2	204080.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_26	544_8	26.0	41.0	I_6_22825C00150.1	I	I	6_22825C00150.1	8118.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_27	544_8	27.0	41.0	Ia_21_284.1	Ia	I	21_284.1	1160026.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_28	544_8	28.0	41.0	Ia_22_14731C00005.1	Ia	I	22_14731C00005.1	23006.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_29	544_8	29.0	41.0	Ia_23_10528C00030.1	Ia	I	23_10528C00030.1	7466.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_30	544_8	30.0	41.0	Ia_24_14478C00013.1	Ia	I	24_14478C00013.1	29831.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_31	544_8	31.0	41.0	Ia_25_17329C00196.1	Ia	I	25_17329C00196.1	11644.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_32	544_8	32.0	41.0	Ia_26_17150C00182.1	Ia	I	26_17150C00182.1	11642.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_33	544_8	33.0	41.0	Ia_27_19479C00004.1	Ia	I	27_19479C00004.1	95865.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_34	544_8	34.0	41.0	Ia_28_14556C00004.1	Ia	I	28_14556C00004.1	65855.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_35	544_8	35.0	41.0	Ia_29_19480C00003.1	Ia	I	29_19480C00003.1	343862.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_36	544_8	36.0	41.0	Ia_30_6268C00065.1	Ia	I	30_6268C00065.1	48161.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_37	544_8	37.0	41.0	Ia_31_6270C00008.1	Ia	I	31_6270C00008.1	23086.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_38	544_8	38.0	41.0	Ic_32_1122.1	Ic	I	32_1122.1	677675.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_39	544_8	39.0	41.0	Ic_33_6266C00001.1	Ic	I	33_6266C00001.1	89032.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_40	544_8	40.0	41.0	Ic_34_23503C00200.1	Ic	I	34_23503C00200.1	18225.0	347.0	22.0	2.0	9.0	8.0	0
544_8_amp_41	544_8	41.0	41.0	I_3_22829C00008.2	I	I	3_22829C00008.2	16082.0	347.0	22.0	2.0	9.0	8.0	0
544_12_amp_1	544_12	1.0	32.0	III_11_6264C00010.1	III	III	11_6264C00010.1	105703.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_2	544_12	2.0	32.0	III_12_6265C00005.1	III	III	12_6265C00005.1	53310.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_3	544_12	3.0	32.0	III_13_6010C00010.1	III	III	13_6010C00010.1	81555.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_4	544_12	4.0	32.0	III_14_1121.1	III	III	14_1121.1	7361617.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_5	544_12	5.0	32.0	III_15_10759C00383.1	III	III	15_10759C00383.1	80116.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_6	544_12	6.0	32.0	III_36_22311C00001.1	III	III	36_22311C00001.1	100409.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_7	544_12	7.0	32.0	III_37_9940C00491.1	III	III	37_9940C00491.1	5570.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_8	544_12	8.0	32.0	III_40_23543C00108.1	III	III	40_23543C00108.1	314435.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_9	544_12	9.0	32.0	III_41_22826C00045.1	III	III	41_22826C00045.1	3732.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_10	544_12	10.0	32.0	II_10_6272C00029.1	II	II	10_6272C00029.1	129477.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_11	544_12	11.0	32.0	II_9_2088.2	II	II	9_2088.2	4637742.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_12	544_12	12.0	32.0	IV_16_6263.1	IV	IV	16_6263.1	7665124.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_13	544_12	13.0	32.0	IV_17_22599C00363.1	IV	IV	17_22599C00363.1	10684.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_14	544_12	14.0	32.0	IV_18_22602C00802.1	IV	IV	18_22602C00802.1	581.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_15	544_12	15.0	32.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	392099.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_16	544_12	16.0	32.0	IV_39_21414C00016.1	IV	IV	39_21414C00016.1	15594.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_17	544_12	17.0	32.0	IV_7_22597C00368.1	IV	IV	7_22597C00368.1	22430.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_18	544_12	18.0	32.0	IV_8_22598C00050.1	IV	IV	8_22598C00050.1	7008.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_19	544_12	19.0	32.0	I_1_22555C00002.1	I	I	1_22555C00002.1	282128.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_20	544_12	20.0	32.0	I_35_18770C00001.1	I	I	35_18770C00001.1	314408.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_21	544_12	21.0	32.0	I_38_22827C00330.1	I	I	38_22827C00330.1	16273.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_22	544_12	22.0	32.0	I_4_22608C00023.1	I	I	4_22608C00023.1	742.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_23	544_12	23.0	32.0	I_5_22828C00001.2	I	I	5_22828C00001.2	204069.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_24	544_12	24.0	32.0	I_6_22825C00150.1	I	I	6_22825C00150.1	8115.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_25	544_12	25.0	32.0	Ia_23_10528C00030.1	Ia	I	23_10528C00030.1	7463.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_26	544_12	26.0	32.0	Ia_24_14478C00013.1	Ia	I	24_14478C00013.1	29828.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_27	544_12	27.0	32.0	Ia_25_17329C00196.1	Ia	I	25_17329C00196.1	11633.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_28	544_12	28.0	32.0	Ia_26_17150C00182.1	Ia	I	26_17150C00182.1	11631.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_29	544_12	29.0	32.0	Ia_27_19479C00004.1	Ia	I	27_19479C00004.1	95854.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_30	544_12	30.0	32.0	Ia_30_6268C00065.1	Ia	I	30_6268C00065.1	48150.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_31	544_12	31.0	32.0	Ia_31_6270C00008.1	Ia	I	31_6270C00008.1	23083.0	361.0	14.0	2.0	9.0	7.0	0
544_12_amp_32	544_12	32.0	32.0	I_3_22829C00008.2	I	I	3_22829C00008.2	16079.0	361.0	14.0	2.0	9.0	7.0	0
24726_2_amp_1	24726_2	1.0	20.0	III_12_6265C00002.1	III	III	12_6265C00002.1	224587.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_2	24726_2	2.0	20.0	III_13_6010C00002.1	III	III	13_6010C00002.1	485421.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_3	24726_2	3.0	20.0	III_15_10759C00355.1	III	III	15_10759C00355.1	1710.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_4	24726_2	4.0	20.0	IV_16_6263.1	IV	IV	16_6263.1	2860276.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_5	24726_2	5.0	20.0	IV_20_6269C00011.1	IV	IV	20_6269C00011.1	795299.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_6	24726_2	6.0	20.0	IV_39_21414C00223.1	IV	IV	39_21414C00223.1	122544.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_7	24726_2	7.0	20.0	IV_7_22597C00273.1	IV	IV	7_22597C00273.1	61878.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_8	24726_2	8.0	20.0	IV_8_22598C00110.1	IV	IV	8_22598C00110.1	14701.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_9	24726_2	9.0	20.0	I_1_22555C00007.1	I	I	1_22555C00007.1	258084.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_10	24726_2	10.0	20.0	I_2_22603C00034.1	I	I	2_22603C00034.1	53572.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_11	24726_2	11.0	20.0	I_35_18770C00002.1	I	I	35_18770C00002.1	89533.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_12	24726_2	12.0	20.0	I_4_22608C00011.1	I	I	4_22608C00011.1	80381.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_13	24726_2	13.0	20.0	I_5_22828C00002.2	I	I	5_22828C00002.2	142230.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_14	24726_2	14.0	20.0	I_6_22825C00766.1	I	I	6_22825C00766.1	699.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_15	24726_2	15.0	20.0	Ia_22_14731C00007.1	Ia	I	22_14731C00007.1	9018.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_16	24726_2	16.0	20.0	Ia_23_10528C00052.1	Ia	I	23_10528C00052.1	15430.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_17	24726_2	17.0	20.0	Ia_24_14478C00415.1	Ia	I	24_14478C00415.1	1246.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_18	24726_2	18.0	20.0	Ia_25_17329C00131.1	Ia	I	25_17329C00131.1	8814.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_19	24726_2	19.0	20.0	Ia_26_17150C00122.1	Ia	I	26_17150C00122.1	8819.0	308.0	12.0	0.0	3.0	5.0	0
24726_2_amp_20	24726_2	20.0	20.0	Ia_28_14556C00061.1	Ia	I	28_14556C00061.1	9046.0	308.0	12.0	0.0	3.0	5.0	0
24726_6_amp_1	24726_6	1.0	23.0	III_11_6264C00002.1	III	III	11_6264C00002.1	311615.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_2	24726_6	2.0	23.0	III_14_1121.1	III	III	14_1121.1	6163825.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_3	24726_6	3.0	23.0	III_36_22311C00003.1	III	III	36_22311C00003.1	145146.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_4	24726_6	4.0	23.0	III_37_9940C00669.1	III	III	37_9940C00669.1	7485.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_5	24726_6	5.0	23.0	III_41_22826C01412.1	III	III	41_22826C01412.1	376.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_6	24726_6	6.0	23.0	I_1_22555C00007.1	I	I	1_22555C00007.1	258335.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_7	24726_6	7.0	23.0	I_35_18770C00002.1	I	I	35_18770C00002.1	89102.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_8	24726_6	8.0	23.0	I_38_22827C00085.1	I	I	38_22827C00085.1	17379.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_9	24726_6	9.0	23.0	I_4_22608C00011.1	I	I	4_22608C00011.1	79950.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_10	24726_6	10.0	23.0	I_5_22828C00002.2	I	I	5_22828C00002.2	142481.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_11	24726_6	11.0	23.0	I_6_22825C00766.1	I	I	6_22825C00766.1	268.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_12	24726_6	12.0	23.0	Ia_21_284.1	Ia	I	21_284.1	2340403.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_13	24726_6	13.0	23.0	Ia_23_10528C00052.1	Ia	I	23_10528C00052.1	14999.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_14	24726_6	14.0	23.0	Ia_24_14478C00415.1	Ia	I	24_14478C00415.1	1497.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_15	24726_6	15.0	23.0	Ia_25_17329C00131.1	Ia	I	25_17329C00131.1	9065.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_16	24726_6	16.0	23.0	Ia_26_17150C00122.1	Ia	I	26_17150C00122.1	9070.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_17	24726_6	17.0	23.0	Ia_27_19479C00005.1	Ia	I	27_19479C00005.1	102972.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_18	24726_6	18.0	23.0	Ia_29_19480C00024.1	Ia	I	29_19480C00024.1	105291.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_19	24726_6	19.0	23.0	Ia_30_6268C00050.1	Ia	I	30_6268C00050.1	62244.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_20	24726_6	20.0	23.0	Ia_31_6270C00004.1	Ia	I	31_6270C00004.1	56731.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_21	24726_6	21.0	23.0	Ic_32_1122.1	Ic	I	32_1122.1	1648099.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_22	24726_6	22.0	23.0	Ic_33_6266C00020.1	Ic	I	33_6266C00020.1	41235.0	488.0	18.0	0.0	5.0	0.0	0
24726_6_amp_23	24726_6	23.0	23.0	Ic_34_23503C00221.1	Ic	I	34_23503C00221.1	15284.0	488.0	18.0	0.0	5.0	0.0	0
24726_8_amp_1	24726_8	1.0	30.0	III_11_6264C00002.1	III	III	11_6264C00002.1	311569.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_2	24726_8	2.0	30.0	III_13_6010C00002.1	III	III	13_6010C00002.1	484989.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_3	24726_8	3.0	30.0	III_14_1121.1	III	III	14_1121.1	6163779.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_4	24726_8	4.0	30.0	III_15_10759C00355.1	III	III	15_10759C00355.1	1278.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_5	24726_8	5.0	30.0	III_36_22311C00003.1	III	III	36_22311C00003.1	145145.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_6	24726_8	6.0	30.0	III_37_9940C00669.1	III	III	37_9940C00669.1	7484.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_7	24726_8	7.0	30.0	III_41_22826C01412.1	III	III	41_22826C01412.1	330.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_8	24726_8	8.0	30.0	IV_17_22599C00055.1	IV	IV	17_22599C00055.1	104127.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_9	24726_8	9.0	30.0	IV_18_22602C00455.1	IV	IV	18_22602C00455.1	5263.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_10	24726_8	10.0	30.0	IV_19_6271C00001.1	IV	IV	19_6271C00001.1	6447658.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_11	24726_8	11.0	30.0	I_1_22555C00007.1	I	I	1_22555C00007.1	258289.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_12	24726_8	12.0	30.0	I_35_18770C00002.1	I	I	35_18770C00002.1	89101.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_13	24726_8	13.0	30.0	I_38_22827C00085.1	I	I	38_22827C00085.1	17333.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_14	24726_8	14.0	30.0	I_4_22608C00011.1	I	I	4_22608C00011.1	79949.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_15	24726_8	15.0	30.0	I_5_22828C00002.2	I	I	5_22828C00002.2	142435.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_16	24726_8	16.0	30.0	I_6_22825C00766.1	I	I	6_22825C00766.1	267.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_17	24726_8	17.0	30.0	Ia_21_284.1	Ia	I	21_284.1	2340402.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_18	24726_8	18.0	30.0	Ia_22_14731C00007.1	Ia	I	22_14731C00007.1	9223.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_19	24726_8	19.0	30.0	Ia_23_10528C00052.1	Ia	I	23_10528C00052.1	14998.0	535.0	20.0	0.0	7.0	3.0	0
24726_8_amp_20	24726_8	20.0	30.0	Ia_24_14478C00415.1	Ia	I	24_14478C00415.1	1451.0	535.0	20.0	0.0	7.0	3.0	0
